dataset,model,sample_id,target_evidence_id,rank,top_evidence_ids
scienceqa,tfidf,r001189,79415c7d1109bddb,3,"[""a3869db8848e98db"", ""5bccdf72a7eed5e0"", ""79415c7d1109bddb"", ""f4dbf115afd9259a"", ""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""66f839aaad7d5b87"", ""94bb9bb11bd84756"", ""2930696d1bd7ba57""]"
scienceqa,tfidf,r017412,162c11a56856ddef,1,"[""162c11a56856ddef"", ""f45081f076302dab"", ""4c6745e0b38ddbfa"", ""d40bddaf8e2e6338"", ""685f016bdef72207"", ""51f77d9f05fb616e"", ""1656c00ccb3216e4"", ""041caa939306e924"", ""464008c8c3c7e967"", ""f7f8493b842d2afe""]"
scienceqa,tfidf,r004585,fe9e4361f972bfcf,1,"[""fe9e4361f972bfcf"", ""84bd89e31ab1953b"", ""3cf105da7f6de4e2"", ""73db2bb9e0f10942"", ""603b78dd1d003d80"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""1c978026e6bc8534"", ""041caa939306e924"", ""f45081f076302dab""]"
scienceqa,tfidf,r001183,31c60745df3c09b7,1,"[""31c60745df3c09b7"", ""c8c2e691e1510591"", ""e638fe53d130b727"", ""158889b1566f00c1"", ""3751cd01e0da011c"", ""8823eac00bda7913"", ""1765f6fd996c06e9"", ""464008c8c3c7e967"", ""9b6dc57631d1cfc7"", ""435152c7f8be7c7b""]"
scienceqa,tfidf,r016681,e68ce731f0cae2d6,1,"[""e68ce731f0cae2d6"", ""41fbf731a88d58b1"", ""be9d20756f09ff9c"", ""649d8bc6f50d2c8d"", ""49a23a8be75b026f"", ""052f03b16dd4a022"", ""0d3ed71a06640dff"", ""ed8e118249d5b90e"", ""57d79521a667ad42"", ""1656c00ccb3216e4""]"
scienceqa,tfidf,r015007,94bb9bb11bd84756,1,"[""94bb9bb11bd84756"", ""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""d766d705a1d03e7f"", ""f4dbf115afd9259a"", ""647eb0b3138c9399"", ""bba21ddaa2e3e178""]"
scienceqa,tfidf,r008145,4c17fc22f4a5629f,1,"[""4c17fc22f4a5629f"", ""33a9b11410077645"", ""7600edb9100bf449"", ""8332505ed3fb9819"", ""6d3e9c5899d053b2"", ""8653cf633d765be5"", ""1faaa3cf0fa06278"", ""c131dfedc53df915"", ""41fbf731a88d58b1"", ""3dfd17528d84ecd6""]"
scienceqa,tfidf,r000193,36ef0dc696a65227,4,"[""7c318ed7d3f37bfc"", ""71304536c227c09b"", ""513406850e3cb9f6"", ""36ef0dc696a65227"", ""647eb0b3138c9399"", ""f04b15120e97198d"", ""d766d705a1d03e7f"", ""07508a28bcaf50c5"", ""7042749b738f0ddd"", ""56946a4e93770d5d""]"
scienceqa,tfidf,r018359,0bbd6f0aca3068f8,1,"[""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""55035176114c23c8"", ""2795e5ae90b96972"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""0226eb7d6bdeb0b0"", ""3dfd17528d84ecd6"", ""8bdc50f745edbcb7"", ""04688630018210f9""]"
scienceqa,tfidf,r006412,3bb66aff419a404b,1,"[""3bb66aff419a404b"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""700bb3694cce104a"", ""a29c2d51eef36dcc"", ""07508a28bcaf50c5"", ""a43666657963b02a"", ""514831104bf0b390"", ""288e0ae1b81cd4ee"", ""bba21ddaa2e3e178""]"
scienceqa,tfidf,r019894,fe6aa8530f2389e8,1,"[""fe6aa8530f2389e8"", ""ef8bd96cd1e57e9d"", ""7638a5a0316ac331"", ""49a23a8be75b026f"", ""0d3ed71a06640dff"", ""55723ef23d9bb82d"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""87a14cd1ae910fa7"", ""41fbf731a88d58b1""]"
scienceqa,tfidf,r000585,c24acc262a94456b,1,"[""c24acc262a94456b"", ""2930696d1bd7ba57"", ""79415c7d1109bddb"", ""c942fc356e75e6b9"", ""f4dbf115afd9259a"", ""4b148110fefa0d41"", ""a3869db8848e98db"", ""66f839aaad7d5b87"", ""5bccdf72a7eed5e0"", ""94bb9bb11bd84756""]"
scienceqa,tfidf,r019436,041caa939306e924,1,"[""041caa939306e924"", ""3cf105da7f6de4e2"", ""73db2bb9e0f10942"", ""162c11a56856ddef"", ""d40bddaf8e2e6338"", ""f45081f076302dab"", ""585196038de34dba"", ""f91f0888ee7ee0a3"", ""a324000a75e465a8"", ""d670903130336e9b""]"
scienceqa,tfidf,r017614,447280a169a5754d,1,"[""447280a169a5754d"", ""25e83bf61adcdbc9"", ""1ceaba7bff1870dd"", ""4c7f0d384fb4308c"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""0226eb7d6bdeb0b0"", ""c849542c69e55997"", ""e2612be2b2462733"", ""9b6f4364f31dddd4""]"
scienceqa,tfidf,r000771,e638fe53d130b727,1,"[""e638fe53d130b727"", ""1765f6fd996c06e9"", ""9b93282aac20d87b"", ""3dfd17528d84ecd6"", ""dc5a235c6023dfaf"", ""9b6dc57631d1cfc7"", ""1ba57f81a803b66c"", ""ba9d4e92b2071516"", ""435152c7f8be7c7b"", ""7de06184651147fa""]"
scienceqa,tfidf,r003417,6d3e9c5899d053b2,1,"[""6d3e9c5899d053b2"", ""7600edb9100bf449"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""94bb9bb11bd84756"", ""76b59884342e0f4d"", ""07508a28bcaf50c5"", ""33a9b11410077645"", ""f4dbf115afd9259a"", ""8332505ed3fb9819""]"
scienceqa,tfidf,r011304,7e4ea86ac41ec774,1,"[""7e4ea86ac41ec774"", ""7de06184651147fa"", ""0f0c8a62fec16479"", ""fed4ef36fa0084de"", ""be9d20756f09ff9c"", ""a324000a75e465a8"", ""052f03b16dd4a022"", ""d40bddaf8e2e6338"", ""4c6745e0b38ddbfa"", ""7600edb9100bf449""]"
scienceqa,tfidf,r006236,005e6cd45adce39b,1,"[""005e6cd45adce39b"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""4162fa8708bdc033"", ""80ab30502fc0c29e"", ""a66317d5a396790a"", ""ad9d96a9b6199667""]"
scienceqa,tfidf,r016432,685f016bdef72207,1,"[""685f016bdef72207"", ""4c6745e0b38ddbfa"", ""f45081f076302dab"", ""d40bddaf8e2e6338"", ""162c11a56856ddef"", ""041caa939306e924"", ""649d8bc6f50d2c8d"", ""94bb9bb11bd84756"", ""b1f7074e14d09bcf"", ""4c7f0d384fb4308c""]"
scienceqa,tfidf,r009442,929e5feb0a89f2af,1,"[""929e5feb0a89f2af"", ""158889b1566f00c1"", ""3751cd01e0da011c"", ""1765f6fd996c06e9"", ""e638fe53d130b727"", ""9b6dc57631d1cfc7"", ""ba9d4e92b2071516"", ""c942fc356e75e6b9"", ""4b148110fefa0d41"", ""139ff0583f457b0b""]"
scienceqa,tfidf,r013313,4162fa8708bdc033,1,"[""4162fa8708bdc033"", ""49c7b329b3f98125"", ""700bb3694cce104a"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b"", ""80ab30502fc0c29e"", ""a66317d5a396790a"", ""ad9d96a9b6199667""]"
scienceqa,tfidf,r017188,f97d24ba9ff825dd,1,"[""f97d24ba9ff825dd"", ""d7f94e2b2e30adf8"", ""c2c1a52fd5259dc0"", ""fbca2fa6a80f8720"", ""06da021a02d72bfb"", ""07508a28bcaf50c5"", ""649d8bc6f50d2c8d"", ""fc777414005577fb"", ""6b0e07224e747aaf"", ""f4dbf115afd9259a""]"
scienceqa,tfidf,r002271,73db2bb9e0f10942,1,"[""73db2bb9e0f10942"", ""603b78dd1d003d80"", ""fe9e4361f972bfcf"", ""84bd89e31ab1953b"", ""1c978026e6bc8534"", ""3cf105da7f6de4e2"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""8823eac00bda7913"", ""139ff0583f457b0b""]"
scienceqa,tfidf,r019967,919511751f3b04e7,1,"[""919511751f3b04e7"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""3e4f24382404920c"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b""]"
scienceqa,tfidf,r010624,3e4f24382404920c,1,"[""3e4f24382404920c"", ""919511751f3b04e7"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b""]"
scienceqa,tfidf,r014929,be9d20756f09ff9c,1,"[""be9d20756f09ff9c"", ""e68ce731f0cae2d6"", ""41fbf731a88d58b1"", ""052f03b16dd4a022"", ""49a23a8be75b026f"", ""0f0c8a62fec16479"", ""0d3ed71a06640dff"", ""585196038de34dba"", ""07508a28bcaf50c5"", ""a324000a75e465a8""]"
scienceqa,tfidf,r019108,ed8e118249d5b90e,1,"[""ed8e118249d5b90e"", ""57d79521a667ad42"", ""0226eb7d6bdeb0b0"", ""2795e5ae90b96972"", ""d766d705a1d03e7f"", ""f97d24ba9ff825dd"", ""7282ef67a5c62cea"", ""7de06184651147fa"", ""06da021a02d72bfb"", ""fbca2fa6a80f8720""]"
scienceqa,tfidf,r008508,793d00032fd7e478,1,"[""793d00032fd7e478"", ""be9d20756f09ff9c"", ""8332505ed3fb9819"", ""355acb17a404f78f"", ""3751cd01e0da011c"", ""b9d0dfd274661f29"", ""505bc233ce52b12f"", ""c96b822d3358bbaa"", ""e136dfd756b382bd"", ""7282ef67a5c62cea""]"
scienceqa,tfidf,r015202,158889b1566f00c1,1,"[""158889b1566f00c1"", ""929e5feb0a89f2af"", ""3751cd01e0da011c"", ""1765f6fd996c06e9"", ""e638fe53d130b727"", ""9b6dc57631d1cfc7"", ""ba9d4e92b2071516"", ""8332505ed3fb9819"", ""7600edb9100bf449"", ""33a9b11410077645""]"
scienceqa,tfidf,r016895,d973b2ab74a8f63f,2,"[""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""7f22fc9eed4a9790"", ""d766d705a1d03e7f"", ""cddc380467f9dcd9"", ""36ef0dc696a65227"", ""513406850e3cb9f6"", ""71304536c227c09b"", ""c47287dce57cb8e1"", ""0d3ed71a06640dff""]"
scienceqa,tfidf,r014532,39d7528868849292,1,"[""39d7528868849292"", ""8512198c52f84a98"", ""7638a5a0316ac331"", ""fe6aa8530f2389e8"", ""ef8bd96cd1e57e9d"", ""49a23a8be75b026f"", ""a324000a75e465a8"", ""585196038de34dba"", ""052f03b16dd4a022"", ""8b31426ff06dee3c""]"
scienceqa,tfidf,r016829,49c7b329b3f98125,1,"[""49c7b329b3f98125"", ""919511751f3b04e7"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""3e4f24382404920c"", ""700bb3694cce104a"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b""]"
scienceqa,tfidf,r019985,9b93282aac20d87b,1,"[""9b93282aac20d87b"", ""1765f6fd996c06e9"", ""e638fe53d130b727"", ""dc5a235c6023dfaf"", ""39d7528868849292"", ""1ba57f81a803b66c"", ""fe6aa8530f2389e8"", ""435152c7f8be7c7b"", ""7638a5a0316ac331"", ""ef8bd96cd1e57e9d""]"
scienceqa,tfidf,r007478,cddc380467f9dcd9,5,"[""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""7f22fc9eed4a9790"", ""d766d705a1d03e7f"", ""cddc380467f9dcd9"", ""36ef0dc696a65227"", ""513406850e3cb9f6"", ""71304536c227c09b"", ""c47287dce57cb8e1"", ""0d3ed71a06640dff""]"
scienceqa,tfidf,r012472,ade72b4e1e5c0eb3,1,"[""ade72b4e1e5c0eb3"", ""a66317d5a396790a"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b"", ""4162fa8708bdc033"", ""80ab30502fc0c29e"", ""ad9d96a9b6199667""]"
scienceqa,tfidf,r006779,f91f0888ee7ee0a3,5,"[""84bd89e31ab1953b"", ""fe9e4361f972bfcf"", ""603b78dd1d003d80"", ""3cf105da7f6de4e2"", ""f91f0888ee7ee0a3"", ""73db2bb9e0f10942"", ""1c978026e6bc8534"", ""d670903130336e9b"", ""585196038de34dba"", ""041caa939306e924""]"
scienceqa,tfidf,r020980,919511751f3b04e7,1,"[""919511751f3b04e7"", ""4162fa8708bdc033"", ""005e6cd45adce39b"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""3e4f24382404920c"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04""]"
scienceqa,tfidf,r011006,39475f68197a193c,1,"[""39475f68197a193c"", ""4329d695aaa4d907"", ""b9d0dfd274661f29"", ""8653cf633d765be5"", ""8332505ed3fb9819"", ""464008c8c3c7e967"", ""7600edb9100bf449"", ""e136dfd756b382bd"", ""33a9b11410077645"", ""a20e3924802a511e""]"
scienceqa,tfidf,r012829,8b31426ff06dee3c,1,"[""8b31426ff06dee3c"", ""447280a169a5754d"", ""1dc472771e481e34"", ""c940373cfac0bfc5"", ""2c2ceec048f02e8a"", ""be9d20756f09ff9c"", ""f93ff296980b5f57"", ""73106b12c994caaf"", ""585196038de34dba"", ""04688630018210f9""]"
scienceqa,tfidf,r007571,80ab30502fc0c29e,1,"[""80ab30502fc0c29e"", ""ade72b4e1e5c0eb3"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b"", ""4162fa8708bdc033"", ""a66317d5a396790a"", ""ad9d96a9b6199667""]"
scienceqa,tfidf,r018692,dc5a235c6023dfaf,1,"[""dc5a235c6023dfaf"", ""1765f6fd996c06e9"", ""e638fe53d130b727"", ""9b93282aac20d87b"", ""85d1969154b956e9"", ""49c7b329b3f98125"", ""39d7528868849292"", ""7638a5a0316ac331"", ""1ba57f81a803b66c"", ""435152c7f8be7c7b""]"
scienceqa,tfidf,r017472,9701e9fd093d60c7,1,"[""9701e9fd093d60c7"", ""9b83dc5d0ef7c3fe"", ""c849542c69e55997"", ""e2612be2b2462733"", ""9b6f4364f31dddd4"", ""6b0e07224e747aaf"", ""464008c8c3c7e967"", ""7600edb9100bf449"", ""f97d24ba9ff825dd"", ""06da021a02d72bfb""]"
scienceqa,tfidf,r019198,66f839aaad7d5b87,7,"[""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""a3869db8848e98db"", ""f4dbf115afd9259a"", ""0bedd3b805a96f7f"", ""79415c7d1109bddb"", ""66f839aaad7d5b87"", ""5bccdf72a7eed5e0"", ""94bb9bb11bd84756"", ""2930696d1bd7ba57""]"
scienceqa,tfidf,r000080,41fbf731a88d58b1,1,"[""41fbf731a88d58b1"", ""e68ce731f0cae2d6"", ""49a23a8be75b026f"", ""0d3ed71a06640dff"", ""be9d20756f09ff9c"", ""052f03b16dd4a022"", ""649d8bc6f50d2c8d"", ""ed8e118249d5b90e"", ""57d79521a667ad42"", ""b1f7074e14d09bcf""]"
scienceqa,tfidf,r014943,07508a28bcaf50c5,1,"[""07508a28bcaf50c5"", ""cf3189fb7b944799"", ""7042749b738f0ddd"", ""76b59884342e0f4d"", ""1faaa3cf0fa06278"", ""fc777414005577fb"", ""0226eb7d6bdeb0b0"", ""33a9b11410077645"", ""7600edb9100bf449"", ""7282ef67a5c62cea""]"
scienceqa,tfidf,r019165,8cb764c2c86d64d4,1,"[""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""7f22fc9eed4a9790"", ""d766d705a1d03e7f"", ""cddc380467f9dcd9"", ""c47287dce57cb8e1"", ""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""505bc233ce52b12f"", ""fbca2fa6a80f8720""]"
scienceqa,tfidf,r008633,0226eb7d6bdeb0b0,1,"[""0226eb7d6bdeb0b0"", ""c940373cfac0bfc5"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""73106b12c994caaf"", ""2795e5ae90b96972"", ""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""b9621daa8926e473"", ""f93ff296980b5f57""]"
scienceqa,tfidf,r016306,0ec77e382b13d2a9,1,"[""0ec77e382b13d2a9"", ""919511751f3b04e7"", ""f1f411c1a614511f"", ""49c7b329b3f98125"", ""3e4f24382404920c"", ""700bb3694cce104a"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b""]"
scienceqa,tfidf,r016559,513406850e3cb9f6,2,"[""7c318ed7d3f37bfc"", ""513406850e3cb9f6"", ""36ef0dc696a65227"", ""71304536c227c09b"", ""647eb0b3138c9399"", ""f04b15120e97198d"", ""d766d705a1d03e7f"", ""07508a28bcaf50c5"", ""56946a4e93770d5d"", ""b7d1455efa62a9a1""]"
scienceqa,tfidf,r017522,7f22fc9eed4a9790,1,"[""7f22fc9eed4a9790"", ""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""d766d705a1d03e7f"", ""cddc380467f9dcd9"", ""c47287dce57cb8e1"", ""c940373cfac0bfc5"", ""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""505bc233ce52b12f""]"
scienceqa,tfidf,r019344,c47287dce57cb8e1,1,"[""c47287dce57cb8e1"", ""76b59884342e0f4d"", ""1faaa3cf0fa06278"", ""c96b822d3358bbaa"", ""8cb764c2c86d64d4"", ""be9d20756f09ff9c"", ""1fbe6aa3e6836d61"", ""39d7528868849292"", ""41fbf731a88d58b1"", ""4798d36539bfcac3""]"
scienceqa,tfidf,r000965,ef8bd96cd1e57e9d,1,"[""ef8bd96cd1e57e9d"", ""fe6aa8530f2389e8"", ""7638a5a0316ac331"", ""a04296555630f49d"", ""ad9d96a9b6199667"", ""75e0bdec7abce862"", ""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""94bb9bb11bd84756"", ""85d1969154b956e9""]"
scienceqa,tfidf,r013356,1c978026e6bc8534,1,"[""1c978026e6bc8534"", ""fe9e4361f972bfcf"", ""84bd89e31ab1953b"", ""603b78dd1d003d80"", ""3cf105da7f6de4e2"", ""73db2bb9e0f10942"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""041caa939306e924"", ""585196038de34dba""]"
scienceqa,tfidf,r006723,0d3ed71a06640dff,1,"[""0d3ed71a06640dff"", ""49a23a8be75b026f"", ""41fbf731a88d58b1"", ""c47287dce57cb8e1"", ""b1f7074e14d09bcf"", ""649d8bc6f50d2c8d"", ""33a9b11410077645"", ""c940373cfac0bfc5"", ""8332505ed3fb9819"", ""7600edb9100bf449""]"
scienceqa,tfidf,r014179,f04b15120e97198d,1,"[""f04b15120e97198d"", ""3265e255a54b7e74"", ""7f71141a90d0cf69"", ""7042749b738f0ddd"", ""a43666657963b02a"", ""85d1969154b956e9"", ""a29c2d51eef36dcc"", ""c96b822d3358bbaa"", ""7600edb9100bf449"", ""7282ef67a5c62cea""]"
scienceqa,tfidf,r019258,4798d36539bfcac3,1,"[""4798d36539bfcac3"", ""3751cd01e0da011c"", ""a20e3924802a511e"", ""6e905a600bf1f54e"", ""929e5feb0a89f2af"", ""158889b1566f00c1"", ""139ff0583f457b0b"", ""8823eac00bda7913"", ""ed8e118249d5b90e"", ""57d79521a667ad42""]"
scienceqa,tfidf,r008483,7f71141a90d0cf69,2,"[""7042749b738f0ddd"", ""7f71141a90d0cf69"", ""3265e255a54b7e74"", ""cddc380467f9dcd9"", ""f04b15120e97198d"", ""76b59884342e0f4d"", ""1faaa3cf0fa06278"", ""79415c7d1109bddb"", ""f4dbf115afd9259a"", ""c96b822d3358bbaa""]"
scienceqa,tfidf,r008690,1765f6fd996c06e9,1,"[""1765f6fd996c06e9"", ""e638fe53d130b727"", ""9b93282aac20d87b"", ""dc5a235c6023dfaf"", ""9b6dc57631d1cfc7"", ""929e5feb0a89f2af"", ""2930696d1bd7ba57"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""158889b1566f00c1""]"
scienceqa,tfidf,r014486,0bedd3b805a96f7f,1,"[""0bedd3b805a96f7f"", ""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""a3869db8848e98db"", ""f4dbf115afd9259a"", ""66f839aaad7d5b87"", ""79415c7d1109bddb"", ""5bccdf72a7eed5e0"", ""94bb9bb11bd84756"", ""2930696d1bd7ba57""]"
scienceqa,tfidf,r016597,c131dfedc53df915,1,"[""c131dfedc53df915"", ""505bc233ce52b12f"", ""8823eac00bda7913"", ""6d3e9c5899d053b2"", ""3dfd17528d84ecd6"", ""464008c8c3c7e967"", ""70a3a210ac40f255"", ""7600edb9100bf449"", ""33a9b11410077645"", ""8332505ed3fb9819""]"
scienceqa,tfidf,r015201,4162fa8708bdc033,1,"[""4162fa8708bdc033"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b"", ""80ab30502fc0c29e"", ""a66317d5a396790a"", ""ad9d96a9b6199667""]"
scienceqa,tfidf,r012945,57d79521a667ad42,1,"[""57d79521a667ad42"", ""ed8e118249d5b90e"", ""2795e5ae90b96972"", ""55035176114c23c8"", ""8bdc50f745edbcb7"", ""0226eb7d6bdeb0b0"", ""55723ef23d9bb82d"", ""cd9a9d878bfa47ae"", ""a04296555630f49d"", ""7638a5a0316ac331""]"
scienceqa,tfidf,r005412,514831104bf0b390,1,"[""514831104bf0b390"", ""bba21ddaa2e3e178"", ""647eb0b3138c9399"", ""ddd33819fa67a878"", ""3bb66aff419a404b"", ""7c318ed7d3f37bfc"", ""6d65b93a58c95ffe"", ""288e0ae1b81cd4ee"", ""fc777414005577fb"", ""89ef4c6e6c4a0703""]"
scienceqa,tfidf,r000907,71304536c227c09b,2,"[""7c318ed7d3f37bfc"", ""71304536c227c09b"", ""36ef0dc696a65227"", ""513406850e3cb9f6"", ""647eb0b3138c9399"", ""f04b15120e97198d"", ""d766d705a1d03e7f"", ""07508a28bcaf50c5"", ""7042749b738f0ddd"", ""56946a4e93770d5d""]"
scienceqa,tfidf,r009030,514ae11d983a4657,1,"[""514ae11d983a4657"", ""70a3a210ac40f255"", ""139ff0583f457b0b"", ""464008c8c3c7e967"", ""7600edb9100bf449"", ""07508a28bcaf50c5"", ""33a9b11410077645"", ""585196038de34dba"", ""6b0e07224e747aaf"", ""8823eac00bda7913""]"
scienceqa,tfidf,r008890,6f0ca7e43dc97088,1,"[""6f0ca7e43dc97088"", ""c11e719b75620351"", ""bda709441943fc36"", ""c849542c69e55997"", ""e2612be2b2462733"", ""9b6f4364f31dddd4"", ""9701e9fd093d60c7"", ""9b83dc5d0ef7c3fe"", ""162c11a56856ddef"", ""d40bddaf8e2e6338""]"
scienceqa,tfidf,r002121,33a9b11410077645,1,"[""33a9b11410077645"", ""4c17fc22f4a5629f"", ""7600edb9100bf449"", ""8332505ed3fb9819"", ""a20e3924802a511e"", ""4798d36539bfcac3"", ""6e905a600bf1f54e"", ""8653cf633d765be5"", ""929e5feb0a89f2af"", ""3751cd01e0da011c""]"
scienceqa,tfidf,r004850,d670903130336e9b,5,"[""84bd89e31ab1953b"", ""fe9e4361f972bfcf"", ""603b78dd1d003d80"", ""3cf105da7f6de4e2"", ""d670903130336e9b"", ""73db2bb9e0f10942"", ""1c978026e6bc8534"", ""f91f0888ee7ee0a3"", ""585196038de34dba"", ""041caa939306e924""]"
scienceqa,tfidf,r014198,25e83bf61adcdbc9,1,"[""25e83bf61adcdbc9"", ""1ceaba7bff1870dd"", ""4c7f0d384fb4308c"", ""447280a169a5754d"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""0226eb7d6bdeb0b0"", ""c849542c69e55997"", ""e2612be2b2462733"", ""9b6f4364f31dddd4""]"
scienceqa,tfidf,r017606,ba9d4e92b2071516,2,"[""9b6dc57631d1cfc7"", ""ba9d4e92b2071516"", ""e638fe53d130b727"", ""1765f6fd996c06e9"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""139ff0583f457b0b"", ""a04296555630f49d"", ""514ae11d983a4657"", ""ad9d96a9b6199667""]"
scienceqa,tfidf,r019360,c96b822d3358bbaa,1,"[""c96b822d3358bbaa"", ""76b59884342e0f4d"", ""1faaa3cf0fa06278"", ""4c6745e0b38ddbfa"", ""d40bddaf8e2e6338"", ""e136dfd756b382bd"", ""685f016bdef72207"", ""2795e5ae90b96972"", ""f45081f076302dab"", ""2a4221c3d2d7aa1b""]"
scienceqa,tfidf,r015813,6b0e07224e747aaf,1,"[""6b0e07224e747aaf"", ""a29c2d51eef36dcc"", ""3751cd01e0da011c"", ""158889b1566f00c1"", ""e638fe53d130b727"", ""464008c8c3c7e967"", ""1765f6fd996c06e9"", ""929e5feb0a89f2af"", ""6d3e9c5899d053b2"", ""f1f411c1a614511f""]"
scienceqa,tfidf,r021108,cb935720810e7a32,1,"[""cb935720810e7a32"", ""3e4f24382404920c"", ""a50847323aad8f02"", ""005e6cd45adce39b"", ""a29c2d51eef36dcc"", ""2a4221c3d2d7aa1b"", ""ed8e118249d5b90e"", ""c96b822d3358bbaa"", ""55035176114c23c8"", ""57d79521a667ad42""]"
scienceqa,tfidf,r002488,d766d705a1d03e7f,1,"[""d766d705a1d03e7f"", ""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""7f22fc9eed4a9790"", ""cddc380467f9dcd9"", ""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""7282ef67a5c62cea"", ""e136dfd756b382bd"", ""7c318ed7d3f37bfc""]"
scienceqa,tfidf,r001023,a20e3924802a511e,1,"[""a20e3924802a511e"", ""8823eac00bda7913"", ""4798d36539bfcac3"", ""7f22fc9eed4a9790"", ""2a4221c3d2d7aa1b"", ""e136dfd756b382bd"", ""8332505ed3fb9819"", ""6e905a600bf1f54e"", ""3751cd01e0da011c"", ""158889b1566f00c1""]"
scienceqa,tfidf,r013839,4c6745e0b38ddbfa,1,"[""4c6745e0b38ddbfa"", ""d40bddaf8e2e6338"", ""685f016bdef72207"", ""50f87e05640ce35e"", ""f45081f076302dab"", ""51f77d9f05fb616e"", ""162c11a56856ddef"", ""f7f8493b842d2afe"", ""b1f7074e14d09bcf"", ""649d8bc6f50d2c8d""]"
scienceqa,tfidf,r018534,355acb17a404f78f,1,"[""355acb17a404f78f"", ""82bd4001d85c8f2f"", ""99d31dbdd2b160fb"", ""c96b822d3358bbaa"", ""a20e3924802a511e"", ""6e905a600bf1f54e"", ""4798d36539bfcac3"", ""8332505ed3fb9819"", ""7600edb9100bf449"", ""33a9b11410077645""]"
scienceqa,tfidf,r003389,b7d1455efa62a9a1,1,"[""b7d1455efa62a9a1"", ""85d1969154b956e9"", ""56946a4e93770d5d"", ""f04b15120e97198d"", ""7c318ed7d3f37bfc"", ""36ef0dc696a65227"", ""513406850e3cb9f6"", ""71304536c227c09b"", ""3bb66aff419a404b"", ""514831104bf0b390""]"
scienceqa,tfidf,r015901,1656c00ccb3216e4,1,"[""1656c00ccb3216e4"", ""e02912673ef71f1f"", ""f7f8493b842d2afe"", ""50f87e05640ce35e"", ""a324000a75e465a8"", ""8b31426ff06dee3c"", ""7de06184651147fa"", ""585196038de34dba"", ""c940373cfac0bfc5"", ""2c2ceec048f02e8a""]"
