model,sample_id,image_ref,rank,positive_score,top_image_refs
clip_vit_b32,ai2d_test_000042,hf://lmms-lab/ai2d-no-mask/test/000042,4,0.33882638812065125,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000041"", ""hf://lmms-lab/ai2d-no-mask/test/000042"", ""hf://lmms-lab/ai2d-no-mask/test/000043"", ""hf://lmms-lab/ai2d-no-mask/test/000044"", ""hf://lmms-lab/ai2d-no-mask/test/000045"", ""hf://lmms-lab/ai2d-no-mask/test/000046"", ""hf://lmms-lab/ai2d-no-mask/test/000047"", ""hf://lmms-lab/ai2d-no-mask/test/000048""]"
clip_vit_b32,ai2d_test_000043,hf://lmms-lab/ai2d-no-mask/test/000043,5,0.316050261259079,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000041"", ""hf://lmms-lab/ai2d-no-mask/test/000042"", ""hf://lmms-lab/ai2d-no-mask/test/000043"", ""hf://lmms-lab/ai2d-no-mask/test/000044"", ""hf://lmms-lab/ai2d-no-mask/test/000045"", ""hf://lmms-lab/ai2d-no-mask/test/000046"", ""hf://lmms-lab/ai2d-no-mask/test/000047"", ""hf://lmms-lab/ai2d-no-mask/test/000048""]"
clip_vit_b32,ai2d_test_000044,hf://lmms-lab/ai2d-no-mask/test/000044,12,0.32333454489707947,"[""hf://lmms-lab/ai2d-no-mask/test/000193"", ""hf://lmms-lab/ai2d-no-mask/test/000194"", ""hf://lmms-lab/ai2d-no-mask/test/000195"", ""hf://lmms-lab/ai2d-no-mask/test/000196"", ""hf://lmms-lab/ai2d-no-mask/test/000197"", ""hf://lmms-lab/ai2d-no-mask/test/000198"", ""hf://lmms-lab/ai2d-no-mask/test/000199"", ""hf://lmms-lab/ai2d-no-mask/test/000200"", ""hf://lmms-lab/ai2d-no-mask/test/000041"", ""hf://lmms-lab/ai2d-no-mask/test/000042""]"
clip_vit_b32,ai2d_test_000045,hf://lmms-lab/ai2d-no-mask/test/000045,15,0.3067691922187805,"[""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063""]"
clip_vit_b32,ai2d_test_000046,hf://lmms-lab/ai2d-no-mask/test/000046,14,0.32158538699150085,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000166"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000041"", ""hf://lmms-lab/ai2d-no-mask/test/000042""]"
clip_vit_b32,ai2d_test_000047,hf://lmms-lab/ai2d-no-mask/test/000047,15,0.3247939348220825,"[""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000041"", ""hf://lmms-lab/ai2d-no-mask/test/000042""]"
clip_vit_b32,ai2d_test_000048,hf://lmms-lab/ai2d-no-mask/test/000048,8,0.33532628417015076,"[""hf://lmms-lab/ai2d-no-mask/test/000041"", ""hf://lmms-lab/ai2d-no-mask/test/000042"", ""hf://lmms-lab/ai2d-no-mask/test/000043"", ""hf://lmms-lab/ai2d-no-mask/test/000044"", ""hf://lmms-lab/ai2d-no-mask/test/000045"", ""hf://lmms-lab/ai2d-no-mask/test/000046"", ""hf://lmms-lab/ai2d-no-mask/test/000047"", ""hf://lmms-lab/ai2d-no-mask/test/000048"", ""hf://lmms-lab/ai2d-no-mask/test/000049"", ""hf://lmms-lab/ai2d-no-mask/test/000050""]"
clip_vit_b32,ai2d_test_000049,hf://lmms-lab/ai2d-no-mask/test/000049,19,0.30927982926368713,"[""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155""]"
clip_vit_b32,ai2d_test_000050,hf://lmms-lab/ai2d-no-mask/test/000050,22,0.2930736541748047,"[""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000166"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013""]"
clip_vit_b32,ai2d_test_000051,hf://lmms-lab/ai2d-no-mask/test/000051,11,0.347711980342865,"[""hf://lmms-lab/ai2d-no-mask/test/000041"", ""hf://lmms-lab/ai2d-no-mask/test/000042"", ""hf://lmms-lab/ai2d-no-mask/test/000043"", ""hf://lmms-lab/ai2d-no-mask/test/000044"", ""hf://lmms-lab/ai2d-no-mask/test/000045"", ""hf://lmms-lab/ai2d-no-mask/test/000046"", ""hf://lmms-lab/ai2d-no-mask/test/000047"", ""hf://lmms-lab/ai2d-no-mask/test/000048"", ""hf://lmms-lab/ai2d-no-mask/test/000049"", ""hf://lmms-lab/ai2d-no-mask/test/000050""]"
clip_vit_b32,ai2d_test_000052,hf://lmms-lab/ai2d-no-mask/test/000052,3,0.33331263065338135,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000006"", ""hf://lmms-lab/ai2d-no-mask/test/000098"", ""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000154""]"
clip_vit_b32,ai2d_test_000053,hf://lmms-lab/ai2d-no-mask/test/000053,10,0.29070812463760376,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000006"", ""hf://lmms-lab/ai2d-no-mask/test/000053""]"
clip_vit_b32,ai2d_test_000054,hf://lmms-lab/ai2d-no-mask/test/000054,7,0.34115904569625854,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000098"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000053""]"
clip_vit_b32,ai2d_test_000055,hf://lmms-lab/ai2d-no-mask/test/000055,9,0.35034042596817017,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000029"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056""]"
clip_vit_b32,ai2d_test_000056,hf://lmms-lab/ai2d-no-mask/test/000056,6,0.3486509323120117,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000098""]"
clip_vit_b32,ai2d_test_000057,hf://lmms-lab/ai2d-no-mask/test/000057,1,0.32982543110847473,"[""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000151"", ""hf://lmms-lab/ai2d-no-mask/test/000153"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035"", ""hf://lmms-lab/ai2d-no-mask/test/000152"", ""hf://lmms-lab/ai2d-no-mask/test/000177""]"
clip_vit_b32,ai2d_test_000058,hf://lmms-lab/ai2d-no-mask/test/000058,15,0.2775381803512573,"[""hf://lmms-lab/ai2d-no-mask/test/000152"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000151"", ""hf://lmms-lab/ai2d-no-mask/test/000153"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035"", ""hf://lmms-lab/ai2d-no-mask/test/000162""]"
clip_vit_b32,ai2d_test_000059,hf://lmms-lab/ai2d-no-mask/test/000059,55,0.24621805548667908,"[""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000090"", ""hf://lmms-lab/ai2d-no-mask/test/000091"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168""]"
clip_vit_b32,ai2d_test_000060,hf://lmms-lab/ai2d-no-mask/test/000060,51,0.25526517629623413,"[""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174""]"
clip_vit_b32,ai2d_test_000061,hf://lmms-lab/ai2d-no-mask/test/000061,12,0.3142598271369934,"[""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000092"", ""hf://lmms-lab/ai2d-no-mask/test/000093"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000161"", ""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000060""]"
clip_vit_b32,ai2d_test_000062,hf://lmms-lab/ai2d-no-mask/test/000062,10,0.31438833475112915,"[""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000193"", ""hf://lmms-lab/ai2d-no-mask/test/000194"", ""hf://lmms-lab/ai2d-no-mask/test/000195"", ""hf://lmms-lab/ai2d-no-mask/test/000196"", ""hf://lmms-lab/ai2d-no-mask/test/000197"", ""hf://lmms-lab/ai2d-no-mask/test/000198"", ""hf://lmms-lab/ai2d-no-mask/test/000199"", ""hf://lmms-lab/ai2d-no-mask/test/000200"", ""hf://lmms-lab/ai2d-no-mask/test/000062""]"
clip_vit_b32,ai2d_test_000063,hf://lmms-lab/ai2d-no-mask/test/000063,2,0.3594316840171814,"[""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168""]"
clip_vit_b32,ai2d_test_000064,hf://lmms-lab/ai2d-no-mask/test/000064,9,0.30036255717277527,"[""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000151"", ""hf://lmms-lab/ai2d-no-mask/test/000153"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000152""]"
clip_vit_b32,ai2d_test_000065,hf://lmms-lab/ai2d-no-mask/test/000065,93,0.25452467799186707,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000075""]"
clip_vit_b32,ai2d_test_000066,hf://lmms-lab/ai2d-no-mask/test/000066,4,0.2932422459125519,"[""hf://lmms-lab/ai2d-no-mask/test/000073"", ""hf://lmms-lab/ai2d-no-mask/test/000074"", ""hf://lmms-lab/ai2d-no-mask/test/000065"", ""hf://lmms-lab/ai2d-no-mask/test/000066"", ""hf://lmms-lab/ai2d-no-mask/test/000075"", ""hf://lmms-lab/ai2d-no-mask/test/000076"", ""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168""]"
clip_vit_b32,ai2d_test_000067,hf://lmms-lab/ai2d-no-mask/test/000067,1,0.3426324427127838,"[""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000069"", ""hf://lmms-lab/ai2d-no-mask/test/000070"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000017""]"
clip_vit_b32,ai2d_test_000068,hf://lmms-lab/ai2d-no-mask/test/000068,2,0.3813057243824005,"[""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000069"", ""hf://lmms-lab/ai2d-no-mask/test/000070"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182""]"
clip_vit_b32,ai2d_test_000069,hf://lmms-lab/ai2d-no-mask/test/000069,3,0.3556320071220398,"[""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000069"", ""hf://lmms-lab/ai2d-no-mask/test/000070"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000181""]"
clip_vit_b32,ai2d_test_000070,hf://lmms-lab/ai2d-no-mask/test/000070,4,0.3593868911266327,"[""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000069"", ""hf://lmms-lab/ai2d-no-mask/test/000070"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000181""]"
clip_vit_b32,ai2d_test_000071,hf://lmms-lab/ai2d-no-mask/test/000071,51,0.26893743872642517,"[""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172""]"
clip_vit_b32,ai2d_test_000072,hf://lmms-lab/ai2d-no-mask/test/000072,18,0.30449166893959045,"[""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000069"", ""hf://lmms-lab/ai2d-no-mask/test/000070"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000079"", ""hf://lmms-lab/ai2d-no-mask/test/000080"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000177""]"
clip_vit_b32,ai2d_test_000073,hf://lmms-lab/ai2d-no-mask/test/000073,10,0.28557077050209045,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000073""]"
clip_vit_b32,ai2d_test_000074,hf://lmms-lab/ai2d-no-mask/test/000074,21,0.28149449825286865,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000177""]"
clip_vit_b32,ai2d_test_000075,hf://lmms-lab/ai2d-no-mask/test/000075,1,0.3499353528022766,"[""hf://lmms-lab/ai2d-no-mask/test/000075"", ""hf://lmms-lab/ai2d-no-mask/test/000076"", ""hf://lmms-lab/ai2d-no-mask/test/000073"", ""hf://lmms-lab/ai2d-no-mask/test/000074"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168""]"
clip_vit_b32,ai2d_test_000076,hf://lmms-lab/ai2d-no-mask/test/000076,2,0.3446427881717682,"[""hf://lmms-lab/ai2d-no-mask/test/000075"", ""hf://lmms-lab/ai2d-no-mask/test/000076"", ""hf://lmms-lab/ai2d-no-mask/test/000073"", ""hf://lmms-lab/ai2d-no-mask/test/000074"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020""]"
clip_vit_b32,ai2d_test_000077,hf://lmms-lab/ai2d-no-mask/test/000077,1,0.31271034479141235,"[""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078"", ""hf://lmms-lab/ai2d-no-mask/test/000083"", ""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000136"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035""]"
clip_vit_b32,ai2d_test_000078,hf://lmms-lab/ai2d-no-mask/test/000078,3,0.2968001663684845,"[""hf://lmms-lab/ai2d-no-mask/test/000083"", ""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078"", ""hf://lmms-lab/ai2d-no-mask/test/000103"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000167""]"
clip_vit_b32,ai2d_test_000079,hf://lmms-lab/ai2d-no-mask/test/000079,6,0.2869070768356323,"[""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000079"", ""hf://lmms-lab/ai2d-no-mask/test/000080"", ""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000034""]"
clip_vit_b32,ai2d_test_000080,hf://lmms-lab/ai2d-no-mask/test/000080,5,0.29607710242271423,"[""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000079"", ""hf://lmms-lab/ai2d-no-mask/test/000080"", ""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078""]"
clip_vit_b32,ai2d_test_000081,hf://lmms-lab/ai2d-no-mask/test/000081,27,0.2918775677680969,"[""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000069"", ""hf://lmms-lab/ai2d-no-mask/test/000070"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000084""]"
clip_vit_b32,ai2d_test_000082,hf://lmms-lab/ai2d-no-mask/test/000082,59,0.26834166049957275,"[""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000161"", ""hf://lmms-lab/ai2d-no-mask/test/000092"", ""hf://lmms-lab/ai2d-no-mask/test/000093"", ""hf://lmms-lab/ai2d-no-mask/test/000167""]"
